election_type,state,constituency_id,constituency,district,district_role,mapping_confidence,notes,district_weight_estimate,overlap_method,source
lok_sabha,Odisha,ODISHA__JAGATSINGHPUR,Jagatsinghpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__JAJPUR,Jajpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__KALAHANDI,Kalahandi,KALAHANDI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__KANDHAMAL,Kandhamal,KANDHAMAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__KENDRAPARA,Kendrapara,KENDRAPARA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__KEONJHAR,Keonjhar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__KORAPUT,Koraput,KORAPUT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__MAYURBHANJ,Mayurbhanj,MAYURBHANJ,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__NABARANGPUR,Nabarangpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__PURI,Puri,PURI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__SAMBALPUR,Sambalpur,SAMBALPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__SUNDARGARH,Sundargarh,SUNDARGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Puducherry,PUDUCHERRY__PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__AMRITSAR,Amritsar,AMRITSAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__ANANDPUR_SAHIB,Anandpur Sahib,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__BATHINDA,Bathinda,BATHINDA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__FARIDKOT,Faridkot,FARIDKOT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__FATEHGARH_SAHIB,Fatehgarh Sahib,FATEHGARH SAHIB,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__FIROZPUR,Firozpur,FIROZPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__GURDASPUR,Gurdaspur,GURDASPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__HOSHIARPUR,Hoshiarpur,HOSHIARPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__JALANDHAR,Jalandhar,JALANDHAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__KHADOOR_SAHIB,Khadoor Sahib,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__LUDHIANA,Ludhiana,LUDHIANA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__PATIALA,Patiala,PATIALA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Punjab,PUNJAB__SANGRUR,Sangrur,SANGRUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__AJMER,AJMER,AJMER,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__ALWAR,ALWAR,ALWAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__BANSWARA,BANSWARA,BANSWARA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__BARMER,BARMER,BARMER,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__BHARATPUR,BHARATPUR,BHARATPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__BHILWARA,BHILWARA,BHILWARA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__BIKANER,BIKANER,BIKANER,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__CHITTORGARH,CHITTORGARH,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__CHURU,CHURU,CHURU,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__DAUSA,DAUSA,DAUSA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__GANGANAGAR,GANGANAGAR,GANGANAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JAIPUR,JAIPUR,JAIPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JAIPUR_RURAL,JAIPUR RURAL,JAIPUR,partial,medium,Name overlap: constituency='JAIPUR RURAL' district='JAIPUR',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JALORE,JALORE,JALOR,partial,medium,Name overlap: constituency='JALORE' district='JALOR',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,BARAN,partial,medium,Name overlap: constituency='JHALAWAR BARAN' district='BARAN',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JHALAWAR-BARAN,JHALAWAR-BARAN,JHALAWAR,partial,medium,Name overlap: constituency='JHALAWAR BARAN' district='JHALAWAR',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JHUNJHUNU,JHUNJHUNU,JHUNJHUNUN,partial,medium,Name overlap: constituency='JHUNJHUNU' district='JHUNJHUNUN',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__JODHPUR,JODHPUR,JODHPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__KARAULI-DHOLPUR,KARAULI-DHOLPUR,KARAULI,partial,medium,Name overlap: constituency='KARAULI DHOLPUR' district='KARAULI',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__KOTA,KOTA,KOTA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__NAGAUR,NAGAUR,NAGAUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__PALI,PALI,PALI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__RAJSAMAND,RAJSAMAND,RAJSAMAND,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__SIKAR,SIKAR,SIKAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__TONK-SAWAI_MADHOPUR,TONK-SAWAI MADHOPUR,SAWAI MADHOPUR,partial,medium,Name overlap: constituency='TONK SAWAI MADHOPUR' district='SAWAI MADHOPUR',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__TONK-SAWAI_MADHOPUR,TONK-SAWAI MADHOPUR,TONK,partial,medium,Name overlap: constituency='TONK SAWAI MADHOPUR' district='TONK',,,constituency_table_2024
lok_sabha,Rajasthan,RAJASTHAN__UDAIPUR,UDAIPUR,UDAIPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Sikkim,SIKKIM__SIKKIM,Sikkim,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__ARAKKONAM,ARAKKONAM,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__ARANI,ARANI,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__CHENNAI_CENTRAL,CHENNAI CENTRAL,CHENNAI,partial,medium,Name overlap: constituency='CHENNAI CENTRAL' district='CHENNAI',,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__CHENNAI_NORTH,CHENNAI NORTH,CHENNAI,partial,medium,Name overlap: constituency='CHENNAI NORTH' district='CHENNAI',,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__CHENNAI_SOUTH,CHENNAI SOUTH,CHENNAI,partial,medium,Name overlap: constituency='CHENNAI SOUTH' district='CHENNAI',,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__CHIDAMBARAM,CHIDAMBARAM,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__COIMBATORE,COIMBATORE,COIMBATORE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__CUDDALORE,CUDDALORE,CUDDALORE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__DHARMAPURI,DHARMAPURI,DHARMAPURI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__DINDIGUL,DINDIGUL,DINDIGUL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__ERODE,ERODE,ERODE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__KALLAKURICHI,KALLAKURICHI,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__KANCHEEPURAM,KANCHEEPURAM,KANCHEEPURAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__KANNIYAKUMARI,KANNIYAKUMARI,KANNIYAKUMARI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__KARUR,KARUR,KARUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__KRISHNAGIRI,KRISHNAGIRI,KRISHNAGIRI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__MADURAI,MADURAI,MADURAI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__MAYILADUTHURAI,MAYILADUTHURAI,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__NAGAPATTINAM,NAGAPATTINAM,NAGAPATTINAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__NAMAKKAL,NAMAKKAL,NAMAKKAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__NILGIRIS,NILGIRIS,THE NILGIRIS,partial,medium,Name overlap: constituency='NILGIRIS' district='THE NILGIRIS',,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__PERAMBALUR,PERAMBALUR,PERAMBALUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__POLLACHI,POLLACHI,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__RAMANATHAPURAM,RAMANATHAPURAM,RAMANATHAPURAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__SALEM,SALEM,SALEM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__SIVAGANGA,SIVAGANGA,SIVAGANGA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__SRIPERUMBUDUR,SRIPERUMBUDUR,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TENKASI,TENKASI,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__THANJAVUR,THANJAVUR,THANJAVUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__THENI,THENI,THENI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__THOOTHUKKUDI,THOOTHUKKUDI,THOOTHUKKUDI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TIRUNELVELI,TIRUNELVELI,TIRUNELVELI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TIRUPPUR,TIRUPPUR,TIRUPPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TIRUVALLUR,TIRUVALLUR,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__TIRUVANNAMALAI,TIRUVANNAMALAI,TIRUVANNAMALAI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__VELLORE,VELLORE,VELLORE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__VILUPPURAM,VILUPPURAM,VILUPPURAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Tamil Nadu,TAMIL_NADU__VIRUDHUNAGAR,VIRUDHUNAGAR,VIRUDHUNAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__ADILABAD,Adilabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__BHONGIR,Bhongir,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__CHEVELLA,Chevella,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__HYDERABAD,Hyderabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__KARIMNAGAR,Karimnagar,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__KHAMMAM,Khammam,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__MAHABUBABAD,Mahabubabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__MAHBUBNAGAR,Mahbubnagar,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__MALKAJGIRI,Malkajgiri,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__MEDAK,Medak,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__NAGARKURNOOL,Nagarkurnool,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__NALGONDA,Nalgonda,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__NIZAMABAD,Nizamabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__PEDDAPALLE,Peddapalle,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__SECUNDERABAD,Secunderabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__WARANGAL,Warangal,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Telangana,TELANGANA__ZAHIRABAD,Zahirabad,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Tripura,TRIPURA__TRIPURA_EAST,Tripura East,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Tripura,TRIPURA__TRIPURA_WEST,Tripura West,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AGRA,Agra,AGRA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AKBARPUR,Akbarpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__ALIGARH,Aligarh,ALIGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__ALLAHABAD,Allahabad,ALLAHABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AMBEDKAR_NAGAR,Ambedkar Nagar,AMBEDKAR NAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AMETHI,Amethi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AMROHA,Amroha,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AONLA,Aonla,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__AZAMGARH,Azamgarh,AZAMGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BADAUN,Badaun,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BAGHPAT,Baghpat,BAGHPAT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BAHARAICH,Baharaich,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BALLIA,Ballia,BALLIA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BANDA,Banda,BANDA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BANSGAON,Bansgaon,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BARABANKI,Barabanki,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BAREILLY,Bareilly,BAREILLY,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BASTI,Basti,BASTI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BHADOHI,Bhadohi,SANT RAVIDAS NAGAR (BHADOHI),partial,medium,Name overlap: constituency='BHADOHI' district='SANT RAVIDAS NAGAR BHADOHI',,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BIJNOR,Bijnor,BIJNOR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__BULANDSHAHR,Bulandshahr,BULANDSHAHR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__CHANDAULI,Chandauli,CHANDAULI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__DEORIA,Deoria,DEORIA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__DHAURAHRA,Dhaurahra,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__DOMARIYAGANJ,Domariyaganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__ETAH,Etah,ETAH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__ETAWAH,Etawah,ETAWAH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__FAIZABAD,Faizabad,FAIZABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__FARRUKHABAD,Farrukhabad,FARRUKHABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__FATEHPUR,Fatehpur,FATEHPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__FATEHPUR_SIKRI,Fatehpur Sikri,FATEHPUR,partial,medium,Name overlap: constituency='FATEHPUR SIKRI' district='FATEHPUR',,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__FIROZABAD,Firozabad,FIROZABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GAUTAM_BUDDHA_NAGAR,Gautam Buddha Nagar,GAUTAM BUDDHA NAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GHAZIABAD,Ghaziabad,GHAZIABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GHAZIPUR,Ghazipur,GHAZIPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GHOSI,Ghosi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GONDA,Gonda,GONDA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__GORAKHPUR,Gorakhpur,GORAKHPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__HAMIRPUR,Hamirpur,HAMIRPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__HARDOI,Hardoi,HARDOI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__HATHRAS,Hathras,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__JALAUN,Jalaun,JALAUN,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__JAUNPUR,Jaunpur,JAUNPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__JHANSI,Jhansi,JHANSI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KAIRANA,Kairana,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KAISERGANJ,Kaiserganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KANNAUJ,Kannauj,KANNAUJ,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KANPUR,Kanpur,KANPUR DEHAT,partial,medium,Name overlap: constituency='KANPUR' district='KANPUR DEHAT',,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KANPUR,Kanpur,KANPUR NAGAR,partial,medium,Name overlap: constituency='KANPUR' district='KANPUR NAGAR',,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KAUSHAMBI,Kaushambi,KAUSHAMBI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KHERI,Kheri,KHERI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__KUSHI_NAGAR,Kushi Nagar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__LALGANJ,Lalganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__LUCKNOW,Lucknow,LUCKNOW,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MACHHLISHAHR,Machhlishahr,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MAHARAJGANJ,Maharajganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MAINPURI,Mainpuri,MAINPURI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MATHURA,Mathura,MATHURA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MEERUT,Meerut,MEERUT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MIRZAPUR,Mirzapur,MIRZAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MISRIKH,Misrikh,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Uttar Pradesh,UTTAR_PRADESH__MOHANLALGANJ,Mohanlalganj,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
